	contamination	dim_reducer	doc2vec_data_frac	doc2vec_epochs	doc2vec_min_count	f1_macro	fraction	in_f1	metric	model_name	model_path	model_train_data	model_type	n_components	out_f1	out_prec	out_rec	outlier_detector	seed	set_op_mix_ratio	time
107	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8485425061152072	0.1	0.9710896960711638	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	32.0	0.7259953161592506	0.6929955290611028	0.7622950819672131	AE_30_tiny	44.0	1.0	11.471374477026984
108	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9511074691668081	0.15	0.9906644700713894	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.9115504682622269	0.8699106256206555	0.9573770491803278	AE_10_tiny	42.0	1.0	5.983065433043521
109	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9511074691668081	0.15	0.9906644700713894	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.9115504682622269	0.8699106256206555	0.9573770491803278	AE_30_tiny	42.0	1.0	13.572026493027806
110	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9516826754119043	0.15	0.9907742998352552	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.9125910509885534	0.8709036742800397	0.9584699453551913	AE_10_tiny	42.0	1.0	4.981146702019032
111	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9516826754119043	0.15	0.9907742998352552	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.9125910509885534	0.8709036742800397	0.9584699453551913	AE_30_tiny	42.0	1.0	10.45990014099516
112	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9499570566766153	0.15	0.9904448105436574	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	32.0	0.9094693028095734	0.8679245283018868	0.9551912568306011	AE_10_tiny	42.0	1.0	5.284347045002505
113	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9499570566766153	0.15	0.9904448105436574	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	32.0	0.9094693028095734	0.8679245283018868	0.9551912568306011	AE_30_tiny	42.0	1.0	13.841728701023385
114	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.6991671338145957	0.15	0.942559033498078	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.4557752341311134	0.43495531281032773	0.4786885245901639	AE_10_tiny	42.0	1.0	4.2565472449641675
115	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.7210249711282579	0.15	0.9467325645249862	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.4953173777315297	0.4726911618669315	0.5202185792349727	AE_30_tiny	42.0	1.0	9.927197027951479
116	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.774519151922221	0.15	0.9569467325645251	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	16.0	0.5920915712799167	0.5650446871896723	0.6218579234972678	AE_10_tiny	42.0	1.0	4.3231086829910055
117	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.7733687394320281	0.15	0.9567270730367929	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	16.0	0.5900104058272633	0.5630585898709036	0.6196721311475409	AE_30_tiny	42.0	1.0	9.337207328993827
118	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.7463340459124985	0.15	0.9515650741350906	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.5411030176899063	0.5163853028798411	0.5683060109289617	AE_10_tiny	42.0	1.0	4.463776533026248
119	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.7428828084419203	0.15	0.9509060955518946	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.534859521331946	0.5104270109235353	0.5617486338797815	AE_30_tiny	42.0	1.0	11.329454247956164
120	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.7906249267849192	0.15	0.9600219659527731	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	8.0	0.6212278876170655	0.5928500496524329	0.6524590163934426	AE_10_tiny	42.0	1.0	6.806179056991823
121	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.7952265767456903	0.15	0.9609006040637011	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	8.0	0.6295525494276796	0.6007944389275075	0.6612021857923497	AE_30_tiny	42.0	1.0	10.090325632016174
122	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8515967887651352	0.15	0.97166392092257	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	16.0	0.7315296566077004	0.6981132075471698	0.7683060109289618	AE_10_tiny	42.0	1.0	4.610187268001027
123	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8504463762749424	0.15	0.9714442613948381	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	16.0	0.7294484911550467	0.6961271102284012	0.766120218579235	AE_30_tiny	42.0	1.0	9.999839163967408
124	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8613752949317734	0.15	0.9735310269082921	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	32.0	0.7492195629552549	0.7149950347567031	0.7868852459016393	AE_10_tiny	42.0	1.0	4.5072150199557655
125	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8561984387259062	0.15	0.9725425590334981	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	32.0	0.7398543184183143	0.7060575968222443	0.7770491803278688	AE_30_tiny	42.0	1.0	10.520489058981184
126	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9476562316962298	0.15	0.9900054914881934	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.9053069719042663	0.8639523336643495	0.9508196721311475	AE_10_tiny	43.0	1.0	4.017382819962222
127	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9482314379413261	0.15	0.9901153212520593	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.906347554630593	0.8649453823237339	0.9519125683060109	AE_30_tiny	43.0	1.0	9.226647025963757
128	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.935576900549206	0.15	0.9876990664470072	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8834547346514047	0.843098311817279	0.9278688524590164	AE_10_tiny	43.0	1.0	4.048431300965603
129	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.937302519284495	0.15	0.9880285557386052	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8865764828303849	0.846077457795432	0.9311475409836065	AE_30_tiny	43.0	1.0	9.35127891995944
130	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9476562316962298	0.15	0.9900054914881934	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	32.0	0.9053069719042663	0.8639523336643495	0.9508196721311475	AE_10_tiny	43.0	1.0	4.190326469019055
131	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9476562316962298	0.15	0.9900054914881934	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	32.0	0.9053069719042663	0.8639523336643495	0.9508196721311475	AE_30_tiny	43.0	1.0	10.19785973301623
132	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.852747201255328	0.15	0.9718835804503021	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.7336108220603539	0.7000993048659384	0.7704918032786885	AE_10_tiny	43.0	1.0	3.9504631930030882
133	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.86195050117687	0.15	0.9736408566721582	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.7502601456815818	0.7159880834160874	0.7879781420765027	AE_30_tiny	43.0	1.0	9.319411838951055
134	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.5306317040013577	0.15	0.9103789126853377	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	16.0	0.15088449531737774	0.14399205561072492	0.15846994535519127	AE_10_tiny	43.0	1.0	3.8753102800110355
135	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.5329325289817433	0.15	0.9108182317408018	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	16.0	0.15504682622268467	0.14796425024826215	0.1628415300546448	AE_30_tiny	43.0	1.0	9.140857813996263
136	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.6272663531775488	0.15	0.928830313014827	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.32570239334027057	0.31082423038728896	0.34207650273224044	AE_10_tiny	43.0	1.0	4.297306271968409
137	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.6146118157854286	0.15	0.9264140582097748	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.30280957336108216	0.28897715988083417	0.3180327868852459	AE_30_tiny	43.0	1.0	10.201351285970304
138	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8786314822846648	0.15	0.9768259198242725	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	8.0	0.7804370447450573	0.7447864945382324	0.819672131147541	AE_10_tiny	43.0	1.0	6.955482479999773
139	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8786314822846648	0.15	0.9768259198242725	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	8.0	0.7804370447450573	0.7447864945382324	0.819672131147541	AE_30_tiny	43.0	1.0	11.617477877996862
140	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8084563203829069	0.15	0.9634266886326194	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	16.0	0.6534859521331945	0.6236345580933466	0.6863387978142077	AE_10_tiny	43.0	1.0	5.185343834978994
141	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8073059078927143	0.15	0.9632070291048874	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	16.0	0.6514047866805411	0.6216484607745779	0.6841530054644809	AE_30_tiny	43.0	1.0	11.355871726002079
142	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.817659620304449	0.15	0.9651839648544757	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	32.0	0.6701352757544226	0.6395233366434955	0.7038251366120218	AE_10_tiny	43.0	1.0	5.171050657983869
143	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8182348265495454	0.15	0.9652937946183416	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	32.0	0.6711758584807491	0.6405163853028798	0.7049180327868853	AE_30_tiny	43.0	1.0	12.059320836968254
144	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9511074691668081	0.15	0.9906644700713894	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.9115504682622269	0.8699106256206555	0.9573770491803278	AE_10_tiny	44.0	1.0	4.4232779330341145
145	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9511074691668081	0.15	0.9906644700713894	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.9115504682622269	0.8699106256206555	0.9573770491803278	AE_30_tiny	44.0	1.0	9.720093747018836
146	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9539835003922899	0.15	0.9912136188907192	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.9167533818938606	0.874875868917577	0.9628415300546448	AE_10_tiny	44.0	1.0	4.017741141957231
147	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9539835003922899	0.15	0.9912136188907192	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.9167533818938606	0.874875868917577	0.9628415300546448	AE_30_tiny	44.0	1.0	9.397021474025678
148	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9511074691668081	0.15	0.9906644700713894	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	32.0	0.9115504682622269	0.8699106256206555	0.9573770491803278	AE_10_tiny	44.0	1.0	4.231603268010076
149	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9511074691668081	0.15	0.9906644700713894	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	32.0	0.9115504682622269	0.8699106256206555	0.9573770491803278	AE_30_tiny	44.0	1.0	10.82075023901416
150	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9298248380982421	0.15	0.986600768808347	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.8730489073881373	0.8331678252234359	0.9169398907103825	AE_10_tiny	44.0	1.0	4.203270253026858
151	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.937302519284495	0.15	0.9880285557386052	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.8865764828303849	0.846077457795432	0.9311475409836065	AE_30_tiny	44.0	1.0	9.325240222038701
152	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.5542151600503091	0.15	0.9148819330038441	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	16.0	0.1935483870967742	0.18470705064548162	0.20327868852459016	AE_10_tiny	44.0	1.0	4.042414608004037
153	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.5628432537267548	0.15	0.9165293794618342	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	16.0	0.20915712799167532	0.19960278053624628	0.21967213114754097	AE_30_tiny	44.0	1.0	9.953387014975306
154	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.8774810697944722	0.15	0.9766062602965404	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.7783558792924038	0.7428003972194638	0.8174863387978142	AE_10_tiny	44.0	1.0	4.4193699870374985
155	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.8780562760395685	0.15	0.9767160900604063	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.7793964620187306	0.7437934458788481	0.8185792349726776	AE_30_tiny	44.0	1.0	10.759325470018666
156	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8533224075004243	0.15	0.9719934102141681	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	8.0	0.7346514047866806	0.7010923535253227	0.7715846994535519	AE_10_tiny	44.0	1.0	8.240227188973222
157	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8556232324808097	0.15	0.9724327292696321	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	8.0	0.7388137356919875	0.70506454816286	0.7759562841530054	AE_30_tiny	44.0	1.0	12.240924515004735
158	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8861091634709177	0.15	0.9782537067545305	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	16.0	0.793964620187305	0.7576961271102284	0.833879781420765	AE_10_tiny	44.0	1.0	5.796525636978913
159	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8889851946963996	0.15	0.9788028555738605	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	16.0	0.7991675338189387	0.76266137040715	0.839344262295082	AE_30_tiny	44.0	1.0	12.650290773948655
160	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8728794198337011	0.15	0.9757276221856123	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	32.0	0.7700312174817898	0.7348560079443893	0.8087431693989071	AE_10_tiny	44.0	1.0	5.274108671990689
